timestamp,environment,policy_version,opponent_name,opponent_version,opponent_kind,change_type,split,seed_start,seed_stop_exclusive,episodes,mean,std,median,min,max,wins,losses,draws,win_rate,life_difference_mean,environment_steps,wall_clock_seconds,pass_fail,tests_pass_fail,git_commit,diff_identifier,agent_iterations,code_edits,change_summary,failure_analysis,next_hypothesis
2026-05-27T03:46:04+00:00,SlimeVolley-v0,net-pressure,rally-serve,g4-rally-serve-candidate,structural-plus-scalar heuristic candidate,structural policy improvement,dev,12000,12050,50,0.1,0.806226,0,-2,3,13,9,28,0.26,0.1,150000,16.120248,pass,pass,a426cc9,e46f3304ade3,1,4,Generation-5 net-pressure fixed development opponent-pool robustness check.,Development-only robustness row after built-in improvement; promotion still requires comparison against prior heuristic candidates and no holdout use.,"If robustness regresses against archived opponents, revise front-court pressure rule before any holdout consideration."
2026-05-27T04:14:59+00:00,SlimeVolley-v0,net-pressure,improved-v0,v0,archived heuristic,structural policy improvement,dev,12000,12050,50,4.84,0.417612,5,3,5,50,0,0,1.0,4.84,45461,4.011784,pass,pass,a426cc9,9ae747ce6a50,5,0,Generation-5 fixed development opponent-pool check for net-pressure structural candidate vs improved-v0; no new policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:15:05+00:00,SlimeVolley-v0,net-pressure,improved-v2,v2,archived heuristic,structural policy improvement,dev,12000,12050,50,4.68,0.581034,5,3,5,50,0,0,1.0,4.68,69296,5.782287,pass,pass,a426cc9,9ae747ce6a50,5,0,Generation-5 fixed development opponent-pool check for net-pressure structural candidate vs improved-v2; no new policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:15:17+00:00,SlimeVolley-v0,net-pressure,improved-v3,v3,archived heuristic,structural policy improvement,dev,12000,12050,50,3.08,1.52105,3,-1,5,48,1,1,0.96,3.08,140453,11.8815,pass,pass,a426cc9,6f5e32834171,5,0,Generation-5 fixed development opponent-pool check for net-pressure structural candidate vs improved-v3; no new policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:15:30+00:00,SlimeVolley-v0,net-pressure,improved-v4,v4,archived heuristic,structural policy improvement,dev,12000,12050,50,2.56,1.4988,3,-1,5,45,2,3,0.9,2.56,142939,12.846197,pass,pass,a426cc9,clean,5,0,Generation-5 fixed development opponent-pool check for net-pressure structural candidate vs improved-v4; no new policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:15:32+00:00,SlimeVolley-v0,baseline-rnn,random,v0,random policy,neural/RL baseline,dev,12000,12050,50,4.88,0.381576,5,3,5,50,0,0,1.0,4.88,29345,2.192393,pass,pass,a426cc9,1f960bab525c,5,0,Generation-5 fixed development opponent-pool neural comparator row for baseline-rnn vs random; no heuristic code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:15:35+00:00,SlimeVolley-v0,baseline-rnn,initial,v0,frozen heuristic,neural/RL baseline,dev,12000,12050,50,4.86,0.447661,5,3,5,50,0,0,1.0,4.86,32337,2.471414,pass,pass,a426cc9,4020438047a2,5,0,Generation-5 fixed development opponent-pool neural comparator row for baseline-rnn vs initial; no heuristic code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:15:37+00:00,SlimeVolley-v0,baseline-rnn,improved-v0,v0,archived heuristic,neural/RL baseline,dev,12000,12050,50,4.86,0.4005,5,3,5,50,0,0,1.0,4.86,32042,2.202199,pass,pass,a426cc9,761c001f91aa,5,0,Generation-5 fixed development opponent-pool neural comparator row for baseline-rnn vs improved-v0; no heuristic code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:15:41+00:00,SlimeVolley-v0,baseline-rnn,improved-v2,v2,archived heuristic,neural/RL baseline,dev,12000,12050,50,4.8,0.447214,5,3,5,50,0,0,1.0,4.8,53053,3.824713,pass,pass,a426cc9,c63e291f21f0,5,0,Generation-5 fixed development opponent-pool neural comparator row for baseline-rnn vs improved-v2; no heuristic code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:15:50+00:00,SlimeVolley-v0,baseline-rnn,improved-v3,v3,archived heuristic,neural/RL baseline,dev,12000,12050,50,4.24,1.06883,5,0,5,49,0,1,0.98,4.24,116019,8.113732,pass,pass,a426cc9,89a6acb5a338,5,0,Generation-5 fixed development opponent-pool neural comparator row for baseline-rnn vs improved-v3; no heuristic code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:16:00+00:00,SlimeVolley-v0,baseline-rnn,improved-v4,v4,archived heuristic,neural/RL baseline,dev,12000,12050,50,3.7,1.41774,4,0,5,48,0,2,0.96,3.7,132117,10.278565,pass,pass,a426cc9,84029fb9939d,5,0,Generation-5 fixed development opponent-pool neural comparator row for baseline-rnn vs improved-v4; no heuristic code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:16:12+00:00,SlimeVolley-v0,baseline-rnn,improved-v5,v5,archived heuristic,neural/RL baseline,dev,12000,12050,50,2.38,1.58606,2,-1,5,43,1,6,0.86,2.38,142995,11.50792,pass,pass,a426cc9,24a4a01215ab,5,0,Generation-5 fixed development opponent-pool neural comparator row for baseline-rnn vs improved-v5; no heuristic code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:16:23+00:00,SlimeVolley-v0,baseline-rnn,improved-v6,v6,archived heuristic,neural/RL baseline,dev,12000,12050,50,2.4,1.6,2,-1,5,43,1,6,0.86,2.4,142777,11.149106,pass,pass,a426cc9,7acf7b68bf54,5,0,Generation-5 fixed development opponent-pool neural comparator row for baseline-rnn vs improved-v6; no heuristic code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:16:26+00:00,SlimeVolley-v0,rally-serve,random,v0,random policy,logging/diagnostics change,dev,12000,12050,50,4.9,0.360555,5,3,5,50,0,0,1.0,4.9,38374,3.371526,pass,pass,a426cc9,452994f06996,5,0,Generation-5 fixed development opponent-pool comparator row for rally-serve vs random; no policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:16:30+00:00,SlimeVolley-v0,rally-serve,initial,v0,frozen heuristic,logging/diagnostics change,dev,12000,12050,50,4.88,0.381576,5,3,5,50,0,0,1.0,4.88,45420,3.768407,pass,pass,a426cc9,c7e39e77e409,5,0,Generation-5 fixed development opponent-pool comparator row for rally-serve vs initial; no policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:16:34+00:00,SlimeVolley-v0,rally-serve,improved-v0,v0,archived heuristic,logging/diagnostics change,dev,12000,12050,50,4.88,0.381576,5,3,5,50,0,0,1.0,4.88,44740,3.545874,pass,pass,a426cc9,c668333d6472,5,0,Generation-5 fixed development opponent-pool comparator row for rally-serve vs improved-v0; no policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:16:40+00:00,SlimeVolley-v0,rally-serve,improved-v2,v2,archived heuristic,logging/diagnostics change,dev,12000,12050,50,4.66,0.586856,5,3,5,50,0,0,1.0,4.66,69999,5.499542,pass,pass,a426cc9,0bdf3e0f71c8,5,0,Generation-5 fixed development opponent-pool comparator row for rally-serve vs improved-v2; no policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:16:51+00:00,SlimeVolley-v0,rally-serve,improved-v3,v3,archived heuristic,logging/diagnostics change,dev,12000,12050,50,2.84,1.56665,3,-2,5,46,1,3,0.92,2.84,137950,11.03881,pass,pass,a426cc9,632afa144211,5,0,Generation-5 fixed development opponent-pool comparator row for rally-serve vs improved-v3; no policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:17:03+00:00,SlimeVolley-v0,rally-serve,improved-v4,v4,archived heuristic,logging/diagnostics change,dev,12000,12050,50,2.38,1.52171,3,-2,5,44,3,3,0.88,2.38,143145,12.245873,pass,pass,a426cc9,dd859d5f916c,5,0,Generation-5 fixed development opponent-pool comparator row for rally-serve vs improved-v4; no policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:17:17+00:00,SlimeVolley-v0,rally-serve,improved-v5,v5,archived heuristic,logging/diagnostics change,dev,12000,12050,50,1.32,1.44831,1,-2,4,35,5,10,0.7,1.32,149883,13.287439,pass,pass,a426cc9,0a4f17614e3d,5,0,Generation-5 fixed development opponent-pool comparator row for rally-serve vs improved-v5; no policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T04:17:30+00:00,SlimeVolley-v0,rally-serve,improved-v6,v6,archived heuristic,logging/diagnostics change,dev,12000,12050,50,1.28,1.41478,1,-2,4,35,5,10,0.7,1.28,150000,13.362246,pass,pass,a426cc9,d6eda4e73fc0,5,0,Generation-5 fixed development opponent-pool comparator row for rally-serve vs improved-v6; no policy code changed.,Development-only fixed-pool row; no failure claimed by this evaluation.,Compare net-pressure against baseline-rnn and rally-serve across the fixed generation-5 development opponent pool before any holdout use.
2026-05-27T05:31:28+00:00,SlimeVolley-v0,post-contact,builtin,slimevolleygym-baseline-rnn,built-in baseline,structural policy improvement,dev,12000,12050,50,-0.32,0.785875,0,-2,2,6,21,23,0.12,-0.32,150000,12.566655,pass,pass,c60ec9e,clean,6,0,Generation-5 fixed development opponent-pool check for post-contact structural candidate vs builtin; no holdout or audit seeds used.,Development-only fixed-pool row; evaluate whether post-contact improves rally-serve/net-pressure while preserving archived-opponent robustness.,"Compare post-contact against baseline-rnn, net-pressure, and rally-serve across the fixed generation-5 development opponent pool before any holdout use."
2026-05-27T05:31:31+00:00,SlimeVolley-v0,post-contact,random,v0,random policy,structural policy improvement,dev,12000,12050,50,4.9,0.360555,5,3,5,50,0,0,1.0,4.9,38374,3.509296,pass,pass,c60ec9e,ad7e9431f187,6,0,Generation-5 fixed development opponent-pool check for post-contact structural candidate vs random; no holdout or audit seeds used.,Development-only fixed-pool row; evaluate whether post-contact improves rally-serve/net-pressure while preserving archived-opponent robustness.,"Compare post-contact against baseline-rnn, net-pressure, and rally-serve across the fixed generation-5 development opponent pool before any holdout use."
2026-05-27T05:31:36+00:00,SlimeVolley-v0,post-contact,initial,v0,frozen heuristic,structural policy improvement,dev,12000,12050,50,4.88,0.381576,5,3,5,50,0,0,1.0,4.88,45420,3.971786,pass,pass,c60ec9e,8febd5ce8ec1,6,0,Generation-5 fixed development opponent-pool check for post-contact structural candidate vs initial; no holdout or audit seeds used.,Development-only fixed-pool row; evaluate whether post-contact improves rally-serve/net-pressure while preserving archived-opponent robustness.,"Compare post-contact against baseline-rnn, net-pressure, and rally-serve across the fixed generation-5 development opponent pool before any holdout use."
2026-05-27T05:31:39+00:00,SlimeVolley-v0,post-contact,improved-v0,v0,archived heuristic,structural policy improvement,dev,12000,12050,50,4.88,0.381576,5,3,5,50,0,0,1.0,4.88,44740,3.661101,pass,pass,c60ec9e,e87b39288c15,6,0,Generation-5 fixed development opponent-pool check for post-contact structural candidate vs improved-v0; no holdout or audit seeds used.,Development-only fixed-pool row; evaluate whether post-contact improves rally-serve/net-pressure while preserving archived-opponent robustness.,"Compare post-contact against baseline-rnn, net-pressure, and rally-serve across the fixed generation-5 development opponent pool before any holdout use."
2026-05-27T05:31:45+00:00,SlimeVolley-v0,post-contact,improved-v2,v2,archived heuristic,structural policy improvement,dev,12000,12050,50,4.66,0.586856,5,3,5,50,0,0,1.0,4.66,69690,5.735826,pass,pass,c60ec9e,c46278a32498,6,0,Generation-5 fixed development opponent-pool check for post-contact structural candidate vs improved-v2; no holdout or audit seeds used.,Development-only fixed-pool row; evaluate whether post-contact improves rally-serve/net-pressure while preserving archived-opponent robustness.,"Compare post-contact against baseline-rnn, net-pressure, and rally-serve across the fixed generation-5 development opponent pool before any holdout use."
2026-05-27T05:31:57+00:00,SlimeVolley-v0,post-contact,improved-v3,v3,archived heuristic,structural policy improvement,dev,12000,12050,50,2.84,1.56665,3,-2,5,46,1,3,0.92,2.84,137950,11.391031,pass,pass,c60ec9e,d91323846b47,6,0,Generation-5 fixed development opponent-pool check for post-contact structural candidate vs improved-v3; no holdout or audit seeds used.,Development-only fixed-pool row; evaluate whether post-contact improves rally-serve/net-pressure while preserving archived-opponent robustness.,"Compare post-contact against baseline-rnn, net-pressure, and rally-serve across the fixed generation-5 development opponent pool before any holdout use."
2026-05-27T05:32:10+00:00,SlimeVolley-v0,post-contact,improved-v4,v4,archived heuristic,structural policy improvement,dev,12000,12050,50,2.38,1.52171,3,-2,5,44,3,3,0.88,2.38,143145,12.461044,pass,pass,c60ec9e,226774b1f4b6,6,0,Generation-5 fixed development opponent-pool check for post-contact structural candidate vs improved-v4; no holdout or audit seeds used.,Development-only fixed-pool row; evaluate whether post-contact improves rally-serve/net-pressure while preserving archived-opponent robustness.,"Compare post-contact against baseline-rnn, net-pressure, and rally-serve across the fixed generation-5 development opponent pool before any holdout use."
2026-05-27T05:32:23+00:00,SlimeVolley-v0,post-contact,improved-v5,v5,archived heuristic,structural policy improvement,dev,12000,12050,50,1.32,1.44831,1,-2,4,35,5,10,0.7,1.32,149883,13.54881,pass,pass,c60ec9e,4a102edfedb5,6,0,Generation-5 fixed development opponent-pool check for post-contact structural candidate vs improved-v5; no holdout or audit seeds used.,Development-only fixed-pool row; evaluate whether post-contact improves rally-serve/net-pressure while preserving archived-opponent robustness.,"Compare post-contact against baseline-rnn, net-pressure, and rally-serve across the fixed generation-5 development opponent pool before any holdout use."
2026-05-27T05:32:37+00:00,SlimeVolley-v0,post-contact,improved-v6,v6,archived heuristic,structural policy improvement,dev,12000,12050,50,1.28,1.41478,1,-2,4,35,5,10,0.7,1.28,150000,13.555138,pass,pass,c60ec9e,4aa27b2c295c,6,0,Generation-5 fixed development opponent-pool check for post-contact structural candidate vs improved-v6; no holdout or audit seeds used.,Development-only fixed-pool row; evaluate whether post-contact improves rally-serve/net-pressure while preserving archived-opponent robustness.,"Compare post-contact against baseline-rnn, net-pressure, and rally-serve across the fixed generation-5 development opponent pool before any holdout use."
