timestamp,environment,policy_version,opponent_name,opponent_version,opponent_kind,change_type,split,seed_start,seed_stop_exclusive,episodes,mean,std,median,min,max,wins,losses,draws,win_rate,life_difference_mean,environment_steps,wall_clock_seconds,pass_fail,tests_pass_fail,git_commit,diff_identifier,agent_iterations,code_edits,change_summary,failure_analysis,next_hypothesis
2026-05-25T18:15:48+00:00,SlimeVolley-v0,improved,improved-v1,v1,archived heuristic,structural policy improvement,dev,3000,3050,50,2.92,1.93742,3,-3,5,45,5,0,0.9,2.92,59027,3.779979,pass,pass,088c70f,b1a7db8c05fe,1,1,Generation-2 development opponent-pool regression check after falling_floor_intercept structural policy change.,No failure observed.,Keep the structural change only if opponent-pool development rows do not show a broad regression against archived heuristics.
2026-05-25T18:15:52+00:00,SlimeVolley-v0,improved,improved-v2,v2,archived heuristic,structural policy improvement,dev,3000,3050,50,2.92,1.93742,3,-3,5,45,5,0,0.9,2.92,59027,3.832072,pass,pass,088c70f,b1a7db8c05fe,1,1,Generation-2 development opponent-pool regression check after falling_floor_intercept structural policy change.,No failure observed.,Keep the structural change only if opponent-pool development rows do not show a broad regression against archived heuristics.
2026-05-25T18:15:59+00:00,SlimeVolley-v0,improved,improved,current,current heuristic,structural policy improvement,dev,3000,3050,50,0.34,2.62762,1,-5,5,28,19,3,0.56,0.34,115251,7.291041,pass,pass,088c70f,b1a7db8c05fe,1,1,Generation-2 development opponent-pool regression check after falling_floor_intercept structural policy change.,No failure observed.,Keep the structural change only if opponent-pool development rows do not show a broad regression against archived heuristics.
2026-05-25T18:17:49+00:00,SlimeVolley-v0,tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,scalar/config tuning,dev,3000,3050,50,-4.94,0.237487,-5,-5,-4,0,50,0,0.0,-4.94,32834,1.96188,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 1/8 against builtin; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:17:51+00:00,SlimeVolley-v0,tuned,random,v0,random policy,scalar/config tuning,dev,3000,3050,50,2.14,2.09771,2.5,-3,5,42,8,0,0.84,2.14,34155,2.416175,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 1/8 against random; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:17:54+00:00,SlimeVolley-v0,tuned,initial,v0,frozen heuristic,scalar/config tuning,dev,3000,3050,50,0.48,2.35151,1,-5,5,30,20,0,0.6,0.48,40306,2.473339,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 1/8 against initial; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:17:56+00:00,SlimeVolley-v0,tuned,improved-v0,v0,archived heuristic,scalar/config tuning,dev,3000,3050,50,0.94,2.38671,1,-4,5,35,15,0,0.7,0.94,39844,2.506553,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 1/8 against improved-v0; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:17:59+00:00,SlimeVolley-v0,tuned,improved-v2,v2,archived heuristic,scalar/config tuning,dev,3000,3050,50,-1.5,2.38537,-2,-5,3,13,37,0,0.26,-1.5,43067,2.722752,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 1/8 against improved-v2; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:01+00:00,SlimeVolley-v0,tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,scalar/config tuning,dev,3000,3050,50,-4.88,0.324962,-5,-5,-4,0,50,0,0.0,-4.88,32256,1.773916,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 2/8 against builtin; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:04+00:00,SlimeVolley-v0,tuned,random,v0,random policy,scalar/config tuning,dev,3000,3050,50,1.68,2.25779,2,-3,5,38,12,0,0.76,1.68,33797,2.466457,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 2/8 against random; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:06+00:00,SlimeVolley-v0,tuned,initial,v0,frozen heuristic,scalar/config tuning,dev,3000,3050,50,-0.4,2.56905,-1,-5,5,22,28,0,0.44,-0.4,38043,2.479493,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 2/8 against initial; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:09+00:00,SlimeVolley-v0,tuned,improved-v0,v0,archived heuristic,scalar/config tuning,dev,3000,3050,50,0.14,2.51404,1,-4,5,27,23,0,0.54,0.14,38894,2.612814,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 2/8 against improved-v0; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:12+00:00,SlimeVolley-v0,tuned,improved-v2,v2,archived heuristic,scalar/config tuning,dev,3000,3050,50,-1.98,2.36212,-3,-5,3,11,39,0,0.22,-1.98,39238,2.521005,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 2/8 against improved-v2; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:14+00:00,SlimeVolley-v0,tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,scalar/config tuning,dev,3000,3050,50,-4.9,0.3,-5,-5,-4,0,50,0,0.0,-4.9,31208,1.768063,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 3/8 against builtin; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:16+00:00,SlimeVolley-v0,tuned,random,v0,random policy,scalar/config tuning,dev,3000,3050,50,1.24,2.4377,2,-4,5,35,15,0,0.7,1.24,33716,2.417552,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 3/8 against random; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:19+00:00,SlimeVolley-v0,tuned,initial,v0,frozen heuristic,scalar/config tuning,dev,3000,3050,50,-0.66,2.5582,-1,-5,5,20,30,0,0.4,-0.66,36907,2.352361,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 3/8 against initial; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:21+00:00,SlimeVolley-v0,tuned,improved-v0,v0,archived heuristic,scalar/config tuning,dev,3000,3050,50,-0.26,2.49648,-1,-4,5,24,26,0,0.48,-0.26,37938,2.412619,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 3/8 against improved-v0; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:24+00:00,SlimeVolley-v0,tuned,improved-v2,v2,archived heuristic,scalar/config tuning,dev,3000,3050,50,-2.3,2.27376,-3,-5,5,8,42,0,0.16,-2.3,37795,2.4686,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 3/8 against improved-v2; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:26+00:00,SlimeVolley-v0,tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,scalar/config tuning,dev,3000,3050,50,-4.94,0.237487,-5,-5,-4,0,50,0,0.0,-4.94,33172,1.843124,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 4/8 against builtin; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:28+00:00,SlimeVolley-v0,tuned,random,v0,random policy,scalar/config tuning,dev,3000,3050,50,2.26,2.03774,3,-3,5,42,8,0,0.84,2.26,34554,2.420806,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 4/8 against random; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:31+00:00,SlimeVolley-v0,tuned,initial,v0,frozen heuristic,scalar/config tuning,dev,3000,3050,50,0.48,2.28245,1,-5,5,29,21,0,0.58,0.48,41110,2.591314,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 4/8 against initial; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:34+00:00,SlimeVolley-v0,tuned,improved-v0,v0,archived heuristic,scalar/config tuning,dev,3000,3050,50,0.92,2.41528,1,-4,5,35,15,0,0.7,0.92,40337,2.56423,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 4/8 against improved-v0; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:37+00:00,SlimeVolley-v0,tuned,improved-v2,v2,archived heuristic,scalar/config tuning,dev,3000,3050,50,-1.5,2.3516,-2,-5,3,12,38,0,0.24,-1.5,43073,2.808135,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 4/8 against improved-v2; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:39+00:00,SlimeVolley-v0,tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,scalar/config tuning,dev,3000,3050,50,-4.88,0.324962,-5,-5,-4,0,50,0,0.0,-4.88,32359,1.836149,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 5/8 against builtin; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:41+00:00,SlimeVolley-v0,tuned,random,v0,random policy,scalar/config tuning,dev,3000,3050,50,1.58,2.36719,2,-3,5,37,13,0,0.74,1.58,33963,2.397039,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 5/8 against random; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:44+00:00,SlimeVolley-v0,tuned,initial,v0,frozen heuristic,scalar/config tuning,dev,3000,3050,50,-0.34,2.58929,-1,-5,5,23,27,0,0.46,-0.34,38196,2.418571,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 5/8 against initial; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:47+00:00,SlimeVolley-v0,tuned,improved-v0,v0,archived heuristic,scalar/config tuning,dev,3000,3050,50,0.1,2.53969,1,-4,5,26,24,0,0.52,0.1,38982,2.573157,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 5/8 against improved-v0; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:49+00:00,SlimeVolley-v0,tuned,improved-v2,v2,archived heuristic,scalar/config tuning,dev,3000,3050,50,-1.96,2.27121,-2.5,-5,3,10,40,0,0.2,-1.96,40409,2.564935,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 5/8 against improved-v2; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:51+00:00,SlimeVolley-v0,tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,scalar/config tuning,dev,3000,3050,50,-4.92,0.271293,-5,-5,-4,0,50,0,0.0,-4.92,30714,1.735632,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 6/8 against builtin; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:54+00:00,SlimeVolley-v0,tuned,random,v0,random policy,scalar/config tuning,dev,3000,3050,50,1.24,2.31136,2,-3,5,35,15,0,0.7,1.24,34157,2.487813,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 6/8 against random; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:56+00:00,SlimeVolley-v0,tuned,initial,v0,frozen heuristic,scalar/config tuning,dev,3000,3050,50,-0.7,2.46779,-1,-5,5,19,31,0,0.38,-0.7,37324,2.313002,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 6/8 against initial; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:18:59+00:00,SlimeVolley-v0,tuned,improved-v0,v0,archived heuristic,scalar/config tuning,dev,3000,3050,50,-0.36,2.42289,-1,-4,5,22,28,0,0.44,-0.36,38249,2.511483,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 6/8 against improved-v0; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:02+00:00,SlimeVolley-v0,tuned,improved-v2,v2,archived heuristic,scalar/config tuning,dev,3000,3050,50,-2.3,2.31733,-3,-5,5,8,42,0,0.16,-2.3,37409,2.454517,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 6/8 against improved-v2; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:04+00:00,SlimeVolley-v0,tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,scalar/config tuning,dev,3000,3050,50,-4.94,0.237487,-5,-5,-4,0,50,0,0.0,-4.94,32899,1.872549,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 7/8 against builtin; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:06+00:00,SlimeVolley-v0,tuned,random,v0,random policy,scalar/config tuning,dev,3000,3050,50,2.36,2.07615,3,-3,5,42,8,0,0.84,2.36,33802,2.378006,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 7/8 against random; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:09+00:00,SlimeVolley-v0,tuned,initial,v0,frozen heuristic,scalar/config tuning,dev,3000,3050,50,0.64,2.29574,1,-5,5,31,19,0,0.62,0.64,40444,2.516746,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 7/8 against initial; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:12+00:00,SlimeVolley-v0,tuned,improved-v0,v0,archived heuristic,scalar/config tuning,dev,3000,3050,50,1,2.46577,1.5,-4,5,35,15,0,0.7,1.0,39512,2.530015,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 7/8 against improved-v0; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:15+00:00,SlimeVolley-v0,tuned,improved-v2,v2,archived heuristic,scalar/config tuning,dev,3000,3050,50,-1.4,2.2891,-2,-4,3,12,38,0,0.24,-1.4,43701,2.770602,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 7/8 against improved-v2; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:17+00:00,SlimeVolley-v0,tuned,builtin,slimevolleygym-baseline-rnn,built-in baseline,scalar/config tuning,dev,3000,3050,50,-4.88,0.324962,-5,-5,-4,0,50,0,0.0,-4.88,31967,1.884053,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 8/8 against builtin; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:20+00:00,SlimeVolley-v0,tuned,random,v0,random policy,scalar/config tuning,dev,3000,3050,50,1.82,2.22432,2,-3,5,39,11,0,0.78,1.82,33997,2.446486,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 8/8 against random; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:22+00:00,SlimeVolley-v0,tuned,initial,v0,frozen heuristic,scalar/config tuning,dev,3000,3050,50,-0.28,2.57713,-1,-5,5,23,27,0,0.46,-0.28,38150,2.410852,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 8/8 against initial; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:25+00:00,SlimeVolley-v0,tuned,improved-v0,v0,archived heuristic,scalar/config tuning,dev,3000,3050,50,0.28,2.58488,1,-4,5,28,22,0,0.56,0.28,38667,2.466468,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 8/8 against improved-v0; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:28+00:00,SlimeVolley-v0,tuned,improved-v2,v2,archived heuristic,scalar/config tuning,dev,3000,3050,50,-1.86,2.3066,-2,-5,3,11,39,0,0.22,-1.86,41092,2.685853,pass,pass,088c70f,b1a7db8c05fe,1,1,SlimeVolley scalar search candidate 8/8 against improved-v2; no structural policy code changed.,No failure observed.,Select scalar config on development seeds using average opponent score with mean - 0 * std per opponent.
2026-05-25T18:19:46+00:00,SlimeVolley-v0,random,random,v0,random policy,evaluation-harness change,dev,3000,3050,50,-0.12,2.46284,-1,-4,5,22,28,0,0.44,-0.12,32791,2.43139,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 1/36: random vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:19:49+00:00,SlimeVolley-v0,random,initial,v0,frozen heuristic,evaluation-harness change,dev,3000,3050,50,-1.82,2.09466,-2,-5,4,9,41,0,0.18,-1.82,34306,2.455435,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 2/36: random vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:19:51+00:00,SlimeVolley-v0,random,improved-v0,v0,archived heuristic,evaluation-harness change,dev,3000,3050,50,-1.66,2.15972,-2,-5,4,10,40,0,0.2,-1.66,34852,2.513172,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 3/36: random vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:19:54+00:00,SlimeVolley-v0,random,improved-v1,v1,archived heuristic,evaluation-harness change,dev,3000,3050,50,-2.54,1.91008,-3,-5,2,7,43,0,0.14,-2.54,35825,2.644654,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 4/36: random vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:19:57+00:00,SlimeVolley-v0,random,improved-v2,v2,archived heuristic,evaluation-harness change,dev,3000,3050,50,-2.54,1.91008,-3,-5,2,7,43,0,0.14,-2.54,35825,2.58577,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 5/36: random vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:00+00:00,SlimeVolley-v0,random,improved,current,current heuristic,evaluation-harness change,dev,3000,3050,50,-3.64,1.2126,-4,-5,-1,0,50,0,0.0,-3.64,34805,2.501693,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 6/36: random vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:02+00:00,SlimeVolley-v0,initial,random,v0,random policy,evaluation-harness change,dev,3000,3050,50,1.58,2.36719,2,-3,5,37,13,0,0.74,1.58,33963,2.409346,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 7/36: initial vs random; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:05+00:00,SlimeVolley-v0,initial,initial,v0,frozen heuristic,evaluation-harness change,dev,3000,3050,50,-0.34,2.58929,-1,-5,5,23,27,0,0.46,-0.34,38196,2.417994,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 8/36: initial vs initial; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:08+00:00,SlimeVolley-v0,initial,improved-v0,v0,archived heuristic,evaluation-harness change,dev,3000,3050,50,0.1,2.53969,1,-4,5,26,24,0,0.52,0.1,38980,2.507093,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 9/36: initial vs improved-v0; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:10+00:00,SlimeVolley-v0,initial,improved-v1,v1,archived heuristic,evaluation-harness change,dev,3000,3050,50,-1.96,2.27121,-2.5,-5,3,10,40,0,0.2,-1.96,40407,2.55796,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 10/36: initial vs improved-v1; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:13+00:00,SlimeVolley-v0,initial,improved-v2,v2,archived heuristic,evaluation-harness change,dev,3000,3050,50,-1.96,2.27121,-2.5,-5,3,10,40,0,0.2,-1.96,40407,2.614078,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 11/36: initial vs improved-v2; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
2026-05-25T18:20:16+00:00,SlimeVolley-v0,initial,improved,current,current heuristic,evaluation-harness change,dev,3000,3050,50,-3.48,1.4176,-4,-5,1,1,49,0,0.02,-3.48,39664,2.538275,pass,pass,088c70f,b1a7db8c05fe,0,0,SlimeVolley round-robin tournament matchup 12/36: initial vs improved; no policy code changed.,No failure observed.,Use round-robin standings to detect exploitability and regressions across archived policy versions.
